  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 46.00 47.00 47.00 47.00 46.00 44.00 59.00 62.00 58.00 59.00  0.00  0.00 49.00 53.00 53.00 53.00 49.00 48.00 48.00 50.00 51.00 48.00 45.00 45.00  0.00 41.00 44.00 43.00 45.00 49.00 46.00 48.00 48.00 48.00 48.00 48.00 50.00 47.00 47.00  0.00 50.00 50.00 51.00 50.00 49.00 48.00 47.00 48.00 51.00 46.00 52.00 47.00 51.00  0.00 43.00 50.00 50.00  0.00 40.00 43.00 49.00 26.00 50.00 50.00 47.00 50.00 50.00 51.00 51.00 50.00 52.00 49.00 54.00 52.00 51.00 51.00 51.00 49.00  0.00 66.00 46.00 52.00 48.00 49.00 41.00 47.00
 54.00 53.00 49.00 57.00 55.00 55.00 47.00 49.00 46.00 49.00  0.00 49.00  0.00 62.00 62.00 59.00 58.00 60.00 61.00 65.00 54.00 55.00 53.00 53.00  0.00 49.00 54.00 49.00 53.00 57.00 52.00 54.00 55.00 54.00 54.00 54.00 56.00 54.00 57.00  0.00 56.00 57.00 55.00 53.00 54.00 56.00 54.00 53.00 55.00 54.00 54.00 55.00 56.00  0.00 50.00 57.00 58.00  0.00 44.00 45.00 57.00 29.00 56.00 57.00 52.00 56.00 58.00 57.00 57.00 56.00 57.00 51.00 57.00 57.00 57.00 55.00 58.00 54.00  0.00 47.00 53.00 53.00 58.00 56.00 44.00 51.00
 58.00 56.00 54.00 60.00 54.00 57.00 48.00 48.00 48.00 49.00  0.00 53.00 62.00  0.00 75.00 68.00 68.00 63.00 65.00 66.00 62.00 59.00 55.00 56.00  0.00 52.00 57.00 53.00 55.00 59.00 59.00 60.00 59.00 58.00 61.00 58.00 59.00 57.00 59.00  0.00 61.00 61.00 61.00 58.00 58.00 62.00 56.00 55.00 59.00 58.00 57.00 64.00 62.00  0.00 54.00 65.00 66.00  0.00 45.00 47.00 62.00 31.00 60.00 63.00 57.00 64.00 61.00 63.00 60.00 64.00 64.00 58.00 67.00 65.00 61.00 63.00 66.00 60.00  0.00 48.00 57.00 57.00 67.00 62.00 47.00 53.00
 58.00 57.00 53.00 61.00 55.00 57.00 47.00 48.00 47.00 48.00  0.00 53.00 62.00 75.00  0.00 66.00 69.00 62.00 65.00 67.00 59.00 59.00 55.00 57.00  0.00 51.00 57.00 54.00 57.00 59.00 60.00 60.00 58.00 58.00 60.00 57.00 61.00 58.00 59.00  0.00 61.00 62.00 62.00 59.00 59.00 62.00 57.00 58.00 60.00 57.00 57.00 62.00 60.00  0.00 52.00 65.00 64.00  0.00 44.00 46.00 62.00 29.00 60.00 61.00 56.00 63.00 61.00 63.00 60.00 63.00 63.00 57.00 66.00 63.00 61.00 60.00 66.00 62.00  0.00 49.00 57.00 57.00 63.00 60.00 46.00 52.00
 61.00 58.00 57.00 60.00 59.00 59.00 50.00 50.00 51.00 50.00  0.00 53.00 59.00 68.00 66.00  0.00 75.00 64.00 64.00 66.00 63.00 62.00 55.00 56.00  0.00 55.00 56.00 52.00 56.00 62.00 55.00 62.00 54.00 57.00 58.00 55.00 57.00 54.00 56.00  0.00 61.00 61.00 60.00 57.00 57.00 59.00 54.00 56.00 56.00 56.00 60.00 64.00 62.00  0.00 53.00 66.00 64.00  0.00 46.00 46.00 62.00 28.00 59.00 59.00 55.00 63.00 63.00 65.00 59.00 63.00 62.00 59.00 62.00 65.00 61.00 61.00 67.00 64.00  0.00 52.00 57.00 58.00 64.00 60.00 46.00 53.00
 58.00 53.00 53.00 59.00 57.00 56.00 46.00 46.00 46.00 46.00  0.00 49.00 58.00 68.00 69.00 75.00  0.00 60.00 60.00 63.00 55.00 59.00 53.00 53.00  0.00 51.00 53.00 51.00 53.00 57.00 56.00 60.00 53.00 56.00 56.00 55.00 58.00 53.00 54.00  0.00 58.00 60.00 57.00 55.00 56.00 58.00 55.00 54.00 56.00 55.00 57.00 59.00 58.00  0.00 53.00 64.00 63.00  0.00 43.00 47.00 59.00 28.00 60.00 59.00 54.00 62.00 63.00 63.00 59.00 60.00 62.00 60.00 61.00 61.00 59.00 60.00 64.00 61.00  0.00 47.00 54.00 55.00 63.00 60.00 44.00 52.00
 60.00 56.00 54.00 57.00 57.00 57.00 47.00 45.00 44.00 46.00  0.00 48.00 60.00 63.00 62.00 64.00 60.00  0.00 82.00 77.00 55.00 55.00 54.00 53.00  0.00 50.00 52.00 49.00 53.00 58.00 53.00 57.00 52.00 55.00 54.00 50.00 56.00 52.00 55.00  0.00 57.00 58.00 57.00 53.00 53.00 57.00 53.00 53.00 53.00 52.00 56.00 61.00 57.00  0.00 50.00 61.00 62.00  0.00 43.00 43.00 57.00 28.00 55.00 56.00 52.00 62.00 58.00 60.00 57.00 58.00 59.00 53.00 58.00 59.00 60.00 56.00 60.00 56.00  0.00 47.00 54.00 55.00 59.00 58.00 41.00 52.00
 60.00 56.00 54.00 57.00 56.00 57.00 47.00 45.00 46.00 45.00  0.00 48.00 61.00 65.00 65.00 64.00 60.00 82.00  0.00 81.00 55.00 57.00 53.00 53.00  0.00 50.00 52.00 50.00 53.00 56.00 53.00 57.00 51.00 56.00 55.00 50.00 56.00 53.00 56.00  0.00 58.00 58.00 58.00 54.00 55.00 57.00 53.00 53.00 53.00 52.00 56.00 59.00 57.00  0.00 51.00 60.00 60.00  0.00 42.00 42.00 58.00 28.00 55.00 55.00 53.00 58.00 57.00 59.00 56.00 59.00 57.00 54.00 57.00 58.00 56.00 56.00 59.00 56.00  0.00 47.00 55.00 53.00 59.00 57.00 41.00 51.00
 58.00 55.00 53.00 56.00 56.00 57.00 46.00 47.00 45.00 46.00  0.00 50.00 65.00 66.00 67.00 66.00 63.00 77.00 81.00  0.00 57.00 59.00 55.00 55.00  0.00 49.00 55.00 52.00 55.00 57.00 52.00 57.00 52.00 55.00 56.00 51.00 56.00 53.00 56.00  0.00 57.00 59.00 59.00 54.00 54.00 56.00 53.00 54.00 55.00 53.00 55.00 59.00 56.00  0.00 51.00 60.00 60.00  0.00 44.00 42.00 58.00 29.00 56.00 56.00 53.00 60.00 59.00 62.00 57.00 59.00 60.00 53.00 58.00 60.00 58.00 57.00 60.00 56.00  0.00 46.00 54.00 54.00 61.00 59.00 42.00 52.00
 57.00 55.00 54.00 55.00 54.00 57.00 49.00 48.00 47.00 47.00  0.00 51.00 54.00 62.00 59.00 63.00 55.00 55.00 55.00 57.00  0.00 76.00 59.00 60.00  0.00 54.00 59.00 56.00 58.00 60.00 57.00 59.00 58.00 59.00 59.00 58.00 60.00 56.00 63.00  0.00 60.00 62.00 61.00 61.00 58.00 60.00 58.00 55.00 58.00 58.00 57.00 61.00 65.00  0.00 52.00 62.00 61.00  0.00 43.00 46.00 61.00 29.00 59.00 60.00 54.00 62.00 59.00 61.00 57.00 62.00 63.00 60.00 57.00 65.00 61.00 62.00 63.00 64.00  0.00 49.00 62.00 56.00 60.00 59.00 46.00 57.00
 53.00 52.00 52.00 54.00 54.00 55.00 46.00 47.00 46.00 46.00  0.00 48.00 55.00 59.00 59.00 62.00 59.00 55.00 57.00 59.00 76.00  0.00 56.00 57.00  0.00 52.00 58.00 53.00 56.00 57.00 55.00 60.00 55.00 54.00 60.00 58.00 59.00 56.00 62.00  0.00 58.00 61.00 59.00 57.00 55.00 58.00 57.00 57.00 55.00 59.00 57.00 60.00 64.00  0.00 52.00 59.00 57.00  0.00 41.00 43.00 57.00 26.00 58.00 58.00 52.00 59.00 57.00 59.00 54.00 59.00 62.00 57.00 55.00 62.00 57.00 60.00 60.00 60.00  0.00 47.00 61.00 55.00 58.00 58.00 44.00 59.00
 55.00 52.00 51.00 57.00 53.00 54.00 43.00 43.00 43.00 43.00  0.00 45.00 53.00 55.00 55.00 55.00 53.00 54.00 53.00 55.00 59.00 56.00  0.00 83.00  0.00 75.00 82.00 77.00 80.00 66.00 55.00 57.00 55.00 58.00 58.00 55.00 58.00 55.00 60.00  0.00 62.00 64.00 59.00 59.00 57.00 62.00 61.00 58.00 58.00 59.00 52.00 58.00 57.00  0.00 52.00 55.00 54.00  0.00 42.00 43.00 56.00 27.00 60.00 61.00 52.00 57.00 55.00 56.00 55.00 57.00 54.00 55.00 52.00 57.00 56.00 54.00 58.00 58.00  0.00 46.00 56.00 53.00 54.00 60.00 43.00 50.00
 53.00 51.00 50.00 55.00 52.00 53.00 43.00 44.00 45.00 45.00  0.00 45.00 53.00 56.00 57.00 56.00 53.00 53.00 53.00 55.00 60.00 57.00 83.00  0.00  0.00 71.00 86.00 78.00 79.00 63.00 55.00 56.00 54.00 56.00 58.00 56.00 57.00 55.00 58.00  0.00 61.00 63.00 59.00 61.00 57.00 60.00 60.00 56.00 59.00 58.00 52.00 57.00 56.00  0.00 51.00 55.00 54.00  0.00 43.00 44.00 55.00 27.00 57.00 59.00 51.00 56.00 53.00 57.00 54.00 55.00 54.00 53.00 52.00 57.00 53.00 53.00 56.00 55.00  0.00 46.00 57.00 53.00 54.00 60.00 44.00 50.00
  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
 51.00 46.00 47.00 50.00 47.00 47.00 40.00 40.00 40.00 41.00  0.00 41.00 49.00 52.00 51.00 55.00 51.00 50.00 50.00 49.00 54.00 52.00 75.00 71.00  0.00  0.00 74.00 76.00 72.00 59.00 51.00 52.00 51.00 52.00 54.00 52.00 53.00 48.00 54.00  0.00 57.00 58.00 53.00 55.00 52.00 57.00 55.00 53.00 52.00 54.00 48.00 54.00 52.00  0.00 49.00 53.00 51.00  0.00 39.00 43.00 51.00 28.00 55.00 55.00 49.00 53.00 49.00 54.00 49.00 51.00 51.00 50.00 48.00 54.00 53.00 50.00 54.00 53.00  0.00 41.00 52.00 46.00 51.00 54.00 41.00 49.00
 55.00 51.00 50.00 56.00 53.00 52.00 43.00 44.00 45.00 45.00  0.00 44.00 54.00 57.00 57.00 56.00 53.00 52.00 52.00 55.00 59.00 58.00 82.00 86.00  0.00 74.00  0.00 79.00 81.00 64.00 53.00 56.00 53.00 55.00 57.00 55.00 56.00 53.00 59.00  0.00 60.00 62.00 59.00 58.00 57.00 60.00 58.00 54.00 57.00 57.00 50.00 56.00 54.00  0.00 50.00 55.00 53.00  0.00 42.00 43.00 54.00 27.00 58.00 57.00 50.00 56.00 51.00 57.00 53.00 55.00 55.00 52.00 52.00 58.00 56.00 53.00 57.00 56.00  0.00 44.00 56.00 50.00 54.00 60.00 44.00 51.00
 52.00 47.00 47.00 52.00 50.00 49.00 42.00 42.00 42.00 41.00  0.00 43.00 49.00 53.00 54.00 52.00 51.00 49.00 50.00 52.00 56.00 53.00 77.00 78.00  0.00 76.00 79.00  0.00 79.00 58.00 53.00 54.00 51.00 53.00 56.00 51.00 55.00 50.00 55.00  0.00 57.00 59.00 54.00 58.00 55.00 58.00 57.00 55.00 56.00 54.00 51.00 52.00 51.00  0.00 49.00 52.00 51.00  0.00 40.00 42.00 52.00 28.00 55.00 56.00 51.00 51.00 48.00 54.00 50.00 52.00 51.00 50.00 50.00 53.00 54.00 49.00 54.00 53.00  0.00 43.00 53.00 52.00 51.00 54.00 42.00 48.00
 55.00 52.00 50.00 56.00 54.00 53.00 44.00 44.00 43.00 44.00  0.00 45.00 53.00 55.00 57.00 56.00 53.00 53.00 53.00 55.00 58.00 56.00 80.00 79.00  0.00 72.00 81.00 79.00  0.00 62.00 55.00 56.00 56.00 56.00 57.00 54.00 57.00 53.00 57.00  0.00 60.00 63.00 57.00 59.00 56.00 59.00 58.00 56.00 58.00 55.00 51.00 56.00 56.00  0.00 52.00 55.00 55.00  0.00 39.00 44.00 55.00 27.00 58.00 58.00 52.00 55.00 51.00 56.00 52.00 54.00 54.00 53.00 54.00 57.00 56.00 53.00 57.00 58.00  0.00 46.00 55.00 52.00 54.00 58.00 43.00 49.00
 56.00 55.00 55.00 57.00 55.00 55.00 46.00 44.00 46.00 46.00  0.00 49.00 57.00 59.00 59.00 62.00 57.00 58.00 56.00 57.00 60.00 57.00 66.00 63.00  0.00 59.00 64.00 58.00 62.00  0.00 60.00 60.00 60.00 59.00 60.00 57.00 60.00 57.00 61.00  0.00 63.00 63.00 62.00 60.00 56.00 63.00 59.00 59.00 59.00 61.00 56.00 61.00 58.00  0.00 53.00 60.00 59.00  0.00 42.00 45.00 57.00 30.00 60.00 60.00 53.00 60.00 57.00 61.00 54.00 62.00 60.00 57.00 57.00 60.00 59.00 58.00 61.00 58.00  0.00 49.00 59.00 57.00 58.00 62.00 48.00 49.00
 53.00 48.00 48.00 55.00 51.00 52.00 46.00 43.00 45.00 46.00  0.00 46.00 52.00 59.00 60.00 55.00 56.00 53.00 53.00 52.00 57.00 55.00 55.00 55.00  0.00 51.00 53.00 53.00 55.00 60.00  0.00 59.00 60.00 61.00 62.00 63.00 61.00 57.00 59.00  0.00 60.00 61.00 57.00 61.00 57.00 60.00 59.00 56.00 59.00 58.00 53.00 56.00 54.00  0.00 50.00 57.00 56.00  0.00 42.00 43.00 55.00 27.00 54.00 55.00 50.00 56.00 56.00 58.00 54.00 58.00 57.00 53.00 53.00 55.00 57.00 58.00 58.00 56.00  0.00 48.00 59.00 55.00 55.00 58.00 45.00 51.00
 54.00 53.00 53.00 58.00 55.00 56.00 45.00 43.00 43.00 44.00  0.00 48.00 54.00 60.00 60.00 62.00 60.00 57.00 57.00 57.00 59.00 60.00 57.00 56.00  0.00 52.00 56.00 54.00 56.00 60.00 59.00  0.00 65.00 64.00 69.00 62.00 63.00 61.00 63.00  0.00 67.00 69.00 63.00 63.00 60.00 64.00 61.00 58.00 64.00 65.00 57.00 63.00 61.00  0.00 53.00 62.00 60.00  0.00 46.00 48.00 61.00 28.00 65.00 64.00 52.00 61.00 61.00 59.00 56.00 64.00 64.00 59.00 58.00 62.00 60.00 60.00 62.00 61.00  0.00 45.00 61.00 55.00 61.00 59.00 49.00 52.00
 53.00 52.00 51.00 55.00 52.00 53.00 44.00 44.00 44.00 44.00  0.00 48.00 55.00 59.00 58.00 54.00 53.00 52.00 51.00 52.00 58.00 55.00 55.00 54.00  0.00 51.00 53.00 51.00 56.00 60.00 60.00 65.00  0.00 65.00 69.00 63.00 63.00 60.00 65.00  0.00 64.00 66.00 60.00 62.00 58.00 62.00 58.00 57.00 61.00 59.00 54.00 59.00 60.00  0.00 56.00 58.00 57.00  0.00 42.00 46.00 56.00 29.00 62.00 60.00 51.00 58.00 57.00 57.00 53.00 58.00 60.00 54.00 56.00 58.00 58.00 57.00 60.00 57.00  0.00 45.00 62.00 51.00 55.00 57.00 47.00 48.00
 55.00 55.00 54.00 59.00 55.00 58.00 44.00 43.00 44.00 45.00  0.00 48.00 54.00 58.00 58.00 57.00 56.00 55.00 56.00 55.00 59.00 54.00 58.00 56.00  0.00 52.00 55.00 53.00 56.00 59.00 61.00 64.00 65.00  0.00 68.00 62.00 66.00 61.00 64.00  0.00 69.00 65.00 59.00 64.00 59.00 64.00 60.00 59.00 63.00 64.00 55.00 63.00 60.00  0.00 49.00 61.00 61.00  0.00 41.00 46.00 60.00 25.00 61.00 60.00 51.00 63.00 56.00 62.00 56.00 60.00 61.00 58.00 57.00 60.00 58.00 60.00 58.00 61.00  0.00 48.00 66.00 55.00 59.00 60.00 44.00 49.00
 55.00 54.00 53.00 58.00 55.00 55.00 45.00 46.00 46.00 47.00  0.00 48.00 54.00 61.00 60.00 58.00 56.00 54.00 55.00 56.00 59.00 60.00 58.00 58.00  0.00 54.00 57.00 56.00 57.00 60.00 62.00 69.00 69.00 68.00  0.00 64.00 67.00 64.00 67.00  0.00 68.00 69.00 60.00 65.00 61.00 64.00 63.00 59.00 63.00 64.00 58.00 63.00 62.00  0.00 52.00 61.00 60.00  0.00 43.00 47.00 58.00 29.00 64.00 66.00 53.00 61.00 61.00 61.00 55.00 62.00 61.00 57.00 58.00 64.00 60.00 59.00 63.00 61.00  0.00 51.00 65.00 56.00 60.00 60.00 45.00 53.00
 54.00 53.00 48.00 57.00 53.00 53.00 45.00 46.00 46.00 46.00  0.00 48.00 54.00 58.00 57.00 55.00 55.00 50.00 50.00 51.00 58.00 58.00 55.00 56.00  0.00 52.00 55.00 51.00 54.00 57.00 63.00 62.00 63.00 62.00 64.00  0.00 62.00 59.00 62.00  0.00 63.00 64.00 58.00 62.00 59.00 60.00 57.00 57.00 60.00 59.00 54.00 58.00 60.00  0.00 52.00 59.00 59.00  0.00 42.00 44.00 57.00 30.00 61.00 61.00 53.00 58.00 57.00 60.00 56.00 58.00 61.00 55.00 56.00 59.00 58.00 60.00 61.00 61.00  0.00 47.00 60.00 54.00 58.00 60.00 45.00 51.00
 57.00 55.00 52.00 59.00 56.00 55.00 47.00 47.00 46.00 48.00  0.00 50.00 56.00 59.00 61.00 57.00 58.00 56.00 56.00 56.00 60.00 59.00 58.00 57.00  0.00 53.00 56.00 55.00 57.00 60.00 61.00 63.00 63.00 66.00 67.00 62.00  0.00 64.00 66.00  0.00 67.00 68.00 63.00 67.00 62.00 68.00 67.00 65.00 68.00 67.00 58.00 64.00 63.00  0.00 52.00 63.00 62.00  0.00 42.00 50.00 61.00 28.00 65.00 67.00 56.00 61.00 61.00 62.00 57.00 60.00 63.00 57.00 63.00 63.00 61.00 60.00 64.00 61.00  0.00 52.00 64.00 58.00 60.00 60.00 47.00 52.00
 52.00 48.00 47.00 52.00 49.00 51.00 43.00 44.00 43.00 45.00  0.00 47.00 54.00 57.00 58.00 54.00 53.00 52.00 53.00 53.00 56.00 56.00 55.00 55.00  0.00 48.00 53.00 50.00 53.00 57.00 57.00 61.00 60.00 61.00 64.00 59.00 64.00  0.00 67.00  0.00 63.00 64.00 56.00 61.00 59.00 60.00 62.00 56.00 61.00 64.00 51.00 56.00 59.00  0.00 51.00 56.00 54.00  0.00 41.00 47.00 55.00 29.00 55.00 57.00 50.00 54.00 53.00 56.00 55.00 56.00 57.00 55.00 54.00 58.00 55.00 56.00 57.00 54.00  0.00 47.00 68.00 51.00 54.00 57.00 45.00 51.00
 57.00 54.00 51.00 55.00 53.00 55.00 47.00 46.00 43.00 45.00  0.00 47.00 57.00 59.00 59.00 56.00 54.00 55.00 56.00 56.00 63.00 62.00 60.00 58.00  0.00 54.00 59.00 55.00 57.00 61.00 59.00 63.00 65.00 64.00 67.00 62.00 66.00 67.00  0.00  0.00 66.00 66.00 65.00 64.00 62.00 64.00 63.00 61.00 63.00 64.00 55.00 62.00 61.00  0.00 56.00 61.00 58.00  0.00 43.00 47.00 60.00 29.00 60.00 62.00 52.00 61.00 57.00 57.00 54.00 61.00 59.00 59.00 56.00 61.00 59.00 60.00 60.00 60.00  0.00 47.00 79.00 53.00 56.00 57.00 46.00 53.00
  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00  0.00
